sample_index,temporal_index,height_index,width_index,importance
1,7,3,9,0.33000320196151733
1,7,3,10,0.45594432950019836
1,7,3,11,0.8450886607170105
1,7,3,12,0.4937153160572052
1,7,3,13,0.5219963788986206
1,7,4,0,0.7250184416770935
1,7,4,1,0.9749739766120911
1,7,4,2,0.9080011248588562
1,7,4,3,0.877540647983551
1,7,4,4,0.8513084650039673
1,7,4,5,0.8831989765167236
1,7,4,6,0.936308741569519
1,7,4,7,0.6901002526283264
1,7,4,8,0.923286497592926
1,7,4,9,0.8532320857048035
1,7,4,10,0.9787389039993286
1,7,4,11,0.9020540714263916
1,7,4,12,0.9362725019454956
1,7,4,13,0.9562807679176331
1,7,5,0,0.8112365007400513
1,7,5,1,0.8853915333747864
1,7,5,2,0.9542354941368103
1,7,5,3,0.97148597240448
1,7,5,4,0.9295324683189392
1,7,5,5,0.9424219131469727
1,7,5,6,0.9581080079078674
1,7,5,7,0.40954774618148804
1,7,5,8,0.8248215913772583
1,7,5,9,0.8718748688697815
1,7,5,10,0.902035117149353
1,7,5,11,0.927134096622467
1,7,5,12,0.9391453862190247
1,7,5,13,0.9661979675292969
1,7,6,0,0.4604794681072235
1,7,6,1,0.8185527920722961
1,7,6,2,0.4625847041606903
1,7,6,3,0.867233395576477
1,7,6,4,0.9311778545379639
1,7,6,5,0.9588092565536499
1,7,6,6,0.9346762895584106
1,7,6,7,0.30649876594543457
1,7,6,8,0.6970922946929932
1,7,6,9,0.8664090633392334
1,7,6,10,0.7454428672790527
1,7,6,11,0.9187474250793457
