sample_index,temporal_index,height_index,width_index,importance
0,1,6,8,0.8901110887527466
0,1,6,9,0.8711227178573608
0,1,6,10,0.3631969690322876
0,1,6,11,0.8697314262390137
0,1,6,12,0.8349512815475464
0,1,6,13,0.3389175832271576
0,2,0,0,0.4256061017513275
0,2,0,1,0.3458717167377472
0,2,0,2,0.35153794288635254
0,2,0,3,0.35804590582847595
0,2,0,4,0.5184662342071533
0,2,0,5,0.3884032070636749
0,2,0,6,0.4174249768257141
0,2,0,7,0.9521763920783997
0,2,0,8,0.8450384736061096
0,2,0,9,0.9248857498168945
0,2,0,10,0.872787356376648
0,2,0,11,0.4684949815273285
0,2,0,12,0.9264975190162659
0,2,0,13,0.3647167980670929
0,2,1,0,0.8531104922294617
0,2,1,1,0.684992790222168
0,2,1,2,0.8726841807365417
0,2,1,3,0.8498645424842834
0,2,1,4,0.4527127146720886
0,2,1,5,0.8544371724128723
0,2,1,6,0.3974630832672119
0,2,1,7,0.3393270969390869
0,2,1,8,0.7801102995872498
0,2,1,9,0.7758471369743347
0,2,1,10,0.823291003704071
0,2,1,11,0.6477424502372742
0,2,1,12,0.7349691390991211
0,2,1,13,0.9226890206336975
0,2,2,0,0.35284072160720825
0,2,2,1,0.8601488471031189
0,2,2,2,0.7944940328598022
0,2,2,3,0.5924542546272278
0,2,2,4,0.8226848244667053
0,2,2,5,0.3304595947265625
0,2,2,6,0.47442689538002014
0,2,2,7,0.4100176990032196
0,2,2,8,0.4956705868244171
0,2,2,9,0.5302563905715942
0,2,2,10,0.6320933103561401
0,2,2,11,0.5352730751037598
0,2,2,12,0.4061405658721924
0,2,2,13,0.32050853967666626
0,2,3,0,0.32867908477783203
0,2,3,1,0.8785971403121948
0,2,3,2,0.8273285627365112
0,2,3,3,0.3518994450569153
0,2,3,4,0.8519954085350037
0,2,3,5,0.7567403316497803
0,2,3,6,0.3254459798336029
0,2,3,7,0.4291619062423706
0,2,3,8,0.3374510705471039
0,2,3,9,0.40574774146080017
0,2,3,10,0.357976496219635
0,2,3,11,0.6025328040122986
0,2,3,12,0.3830879330635071
0,2,3,13,0.4276773929595947
0,2,4,0,0.9540563821792603
0,2,4,1,0.9074221849441528
0,2,4,2,0.9240593910217285
0,2,4,3,0.9299061894416809
0,2,4,4,0.823301374912262
0,2,4,5,0.9398822784423828
0,2,4,6,0.38291212916374207
0,2,4,7,0.6503334641456604
0,2,4,8,0.7784743905067444
0,2,4,9,0.8548216819763184
0,2,4,10,0.835225522518158
0,2,4,11,0.3929465115070343
0,2,4,12,0.8604348301887512
0,2,4,13,0.40004581212997437
0,2,5,0,0.34408390522003174
0,2,5,1,0.8200337886810303
0,2,5,2,0.7696011662483215
0,2,5,3,0.7230309844017029
0,2,5,4,0.6642303466796875
0,2,5,5,0.7588909268379211
0,2,5,6,0.9208747744560242
0,2,5,7,0.35644444823265076
0,2,5,8,0.8644633889198303
0,2,5,9,0.8051267266273499
0,2,5,10,0.7028642296791077
0,2,5,11,0.8415117859840393
0,2,5,12,0.33146241307258606
0,2,5,13,0.5031263828277588
0,2,6,0,0.4069610834121704
0,2,6,1,0.39786481857299805
0,2,6,2,0.6047440767288208
0,2,6,3,0.6429610252380371
0,2,6,4,0.6029534935951233
0,2,6,5,0.3808673024177551
0,2,6,6,0.3511384427547455
0,2,6,7,0.31544601917266846
0,2,6,8,0.8803006410598755
0,2,6,9,0.841593325138092
0,2,6,10,0.31681233644485474
0,2,6,11,0.8588547706604004
0,2,6,12,0.7669293880462646
0,2,6,13,0.3875066339969635
0,3,0,0,0.43245670199394226
0,3,0,1,0.3413406014442444
0,3,0,2,0.3744109570980072
0,3,0,3,0.3650919198989868
0,3,0,4,0.5905803442001343
0,3,0,5,0.3950130343437195
0,3,0,6,0.4315016567707062
0,3,0,7,0.9387550354003906
0,3,0,8,0.9018164873123169
0,3,0,9,0.8945799469947815
0,3,0,10,0.9063151478767395
0,3,0,11,0.5539059638977051
0,3,0,12,0.936225175857544
0,3,0,13,0.3688944876194
0,3,1,0,0.5934293270111084
0,3,1,1,0.8062133193016052
0,3,1,2,0.8617023825645447
